referral_id,creation_date,creation_time,status_date,status_time,company_id,partner_id,consultant_id,status,is_outbound,partner_type,lead_sales_contact,country
968,2021-03-16,06:00:56 PM,2021-03-16,06:00:56 PM,1021,149,292,pending,1,Management company,Potato,
970,2021-03-16,06:07:33 PM,2021-03-16,06:07:33 PM,921,149,292,pending,1,Management company,Potato,
973,2021-03-16,06:17:52 PM,2021-03-16,06:17:52 PM,922,149,292,pending,1,Management company,Potato,
976,2021-03-16,06:18:37 PM,2021-03-16,06:18:37 PM,923,149,292,pending,1,Management company,Potato,
980,2021-03-16,07:05:17 PM,2021-03-16,07:05:17 PM,1024,149,292,pending,1,Management company,Potato,
984,2021-03-16,07:36:25 PM,2021-03-16,07:36:25 PM,1018,149,292,pending,1,Management company,Potato,
995,2021-03-17,05:50:50 PM,2021-03-17,05:50:50 PM,1016,149,292,pending,1,Management company,Potato,
1000,2021-03-17,07:21:38 PM,2021-03-17,07:21:38 PM,1012,149,292,pending,1,Management company,Potato,
1021,2021-03-18,03:54:13 PM,2021-03-18,03:54:13 PM,777,149,292,pending,1,Management company,Potato,
1026,2021-03-18,03:56:14 PM,2021-03-18,03:56:14 PM,764,149,292,pending,1,Management company,Potato,
1031,2021-03-18,04:35:41 PM,2021-03-18,04:35:41 PM,975,149,292,pending,1,Management company,Potato,
1037,2021-03-18,08:20:01 PM,2021-03-18,08:20:01 PM,1011,149,292,pending,1,Management company,Potato,
1040,2021-03-18,08:23:20 PM,2021-03-18,08:23:20 PM,1010,149,292,pending,1,Management company,Potato,
1051,2021-03-19,11:33:36 AM,2021-03-19,11:33:36 AM,993,149,292,pending,1,Management company,Potato,
1055,2021-03-19,12:28:47 PM,2021-03-19,12:28:47 PM,991,149,292,pending,1,Management company,Potato,
1059,2021-03-19,12:49:47 PM,2021-03-19,12:49:47 PM,990,149,292,pending,1,Management company,Potato,
1076,2021-03-22,03:16:31 PM,2021-03-22,03:16:31 PM,1052,149,292,pending,1,Management company,Potato,
1084,2021-03-22,03:40:15 PM,2021-03-22,03:40:15 PM,1049,149,292,pending,1,Management company,Potato,
1087,2021-03-22,05:11:21 PM,2021-03-22,05:11:21 PM,0,149,292,pending,1,Management company,Potato,
1091,2021-03-22,05:25:38 PM,2021-03-22,05:25:38 PM,1048,149,292,pending,1,Management company,Potato,
1106,2021-03-23,07:32:25 PM,2021-03-23,07:32:25 PM,1057,149,292,pending,1,Management company,Potato,
1112,2021-03-23,07:33:24 PM,2021-03-23,07:33:24 PM,1058,149,292,pending,1,Management company,Potato,
1128,2021-03-24,06:26:18 PM,2021-03-24,06:26:18 PM,1066,149,292,pending,1,Management company,Potato,
1133,2021-03-24,06:27:28 PM,2021-03-24,06:27:28 PM,0,149,292,pending,1,Management company,Potato,
1166,2021-03-30,08:28:46 PM,2021-03-30,08:28:46 PM,1074,149,292,pending,1,Management company,Potato,
1171,2021-03-31,06:07:52 PM,2021-03-31,06:07:52 PM,986,149,292,pending,1,Management company,Potato,
1217,2021-04-12,12:47:47 PM,2021-04-12,12:47:47 PM,1080,149,292,pending,1,Management company,Potato,
1223,2021-04-12,05:00:01 PM,2021-04-12,05:00:01 PM,693,149,292,pending,1,Management company,Potato,
1228,2021-04-12,05:00:44 PM,2021-04-12,05:00:44 PM,694,149,292,pending,1,Management company,Potato,
1233,2021-04-12,05:01:25 PM,2021-04-12,05:01:25 PM,762,149,292,pending,1,Management company,Potato,
1239,2021-04-12,05:55:56 PM,2021-04-12,05:55:56 PM,1005,149,292,pending,1,Management company,Potato,
1247,2021-04-13,04:41:01 PM,2021-04-13,04:41:01 PM,731,149,292,pending,1,Management company,Potato,
1254,2021-04-13,05:52:39 PM,2021-04-13,05:52:39 PM,830,149,292,pending,1,Management company,Potato,
1259,2021-04-13,06:08:50 PM,2021-04-13,06:08:50 PM,1086,149,292,pending,1,Management company,Potato,
1274,2021-04-15,04:41:56 PM,2021-04-15,04:41:56 PM,1151,149,292,pending,1,Management company,Potato,
1277,2021-04-15,05:07:04 PM,2021-04-15,05:07:04 PM,1152,149,292,pending,1,Management company,Potato,
1280,2021-04-15,05:38:50 PM,2021-04-15,05:38:50 PM,1122,149,292,pending,1,Management company,Potato,
1285,2021-04-15,05:39:26 PM,2021-04-15,05:39:26 PM,1142,149,292,pending,1,Management company,Potato,
1309,2021-04-19,05:07:51 PM,2021-04-19,05:07:51 PM,1077,149,292,pending,1,Management company,Potato,
1315,2021-04-19,05:46:53 PM,2021-04-19,05:46:53 PM,1083,149,292,pending,1,Management company,Potato,
1320,2021-04-19,06:25:27 PM,2021-04-19,06:25:27 PM,1088,149,292,pending,1,Management company,Potato,
1333,2021-04-20,05:23:58 PM,2021-04-20,05:23:58 PM,1089,149,292,pending,1,Management company,Potato,
1338,2021-04-20,05:51:12 PM,2021-04-20,05:51:12 PM,1091,149,292,pending,1,Management company,Potato,
1342,2021-04-20,06:18:57 PM,2021-04-20,06:18:57 PM,1094,149,292,pending,1,Management company,Potato,
1345,2021-04-20,06:32:44 PM,2021-04-20,06:32:44 PM,1100,149,292,pending,1,Management company,Potato,
1347,2021-04-20,07:11:05 PM,2021-04-20,07:11:05 PM,879,149,292,pending,1,Management company,Potato,
1360,2021-04-21,07:45:26 PM,2021-04-21,07:45:26 PM,600,149,292,pending,1,Management company,Potato,
1364,2021-04-21,08:22:34 PM,2021-04-21,08:22:34 PM,1107,149,292,pending,1,Management company,Potato,
1386,2021-04-23,08:44:40 AM,2021-04-23,08:44:40 AM,1153,149,292,pending,1,Management company,Potato,
1390,2021-04-23,09:05:11 AM,2021-04-23,09:05:11 AM,1125,149,292,pending,1,Management company,Potato,
1417,2021-04-26,05:24:53 PM,2021-04-26,05:24:53 PM,1135,149,292,pending,1,Management company,Potato,
1420,2021-04-26,05:44:37 PM,2021-04-26,05:44:37 PM,1138,149,292,pending,1,Management company,Potato,
1423,2021-04-26,05:55:29 PM,2021-04-26,05:55:29 PM,1146,149,292,pending,1,Management company,Potato,
1429,2021-04-27,03:14:22 AM,2021-04-27,03:14:22 AM,1156,149,292,pending,1,Management company,Potato,
1430,2021-04-27,03:14:54 AM,2021-04-27,03:14:54 AM,1118,149,292,pending,1,Management company,Potato,
1437,2021-04-28,03:32:38 AM,2021-04-28,03:32:38 AM,1140,149,292,pending,1,Management company,Potato,
519,2021-01-25,07:32:45 PM,2021-01-25,07:32:45 PM,851,149,294,pending,1,Management company,Potato,
536,2021-01-27,08:24:34 PM,2021-01-27,08:24:34 PM,829,149,294,pending,1,Management company,Potato,
627,2021-02-10,04:24:20 PM,2021-02-10,04:24:20 PM,848,149,294,pending,1,Management company,Potato,
631,2021-02-10,04:42:33 PM,2021-02-10,04:42:33 PM,843,149,294,pending,1,Management company,Potato,
656,2021-02-15,06:40:34 PM,2021-02-15,06:40:34 PM,840,149,294,pending,1,Management company,Potato,
717,2021-02-18,08:08:02 PM,2021-02-18,08:08:02 PM,929,149,294,pending,1,Management company,Potato,
814,2021-03-08,10:18:21 AM,2021-03-08,10:18:21 AM,765,149,294,pending,1,Management company,Potato,
564,2021-02-02,10:33:39 AM,2021-02-02,10:33:39 AM,811,149,292,successful,1,Management company,Potato,
510,2021-01-25,07:04:39 PM,2021-01-25,07:04:39 PM,291,149,292,disinterested,1,Management company,Potato,
532,2021-01-27,10:13:58 AM,2021-01-27,10:13:58 AM,784,149,292,disinterested,1,Management company,Potato,
535,2021-01-27,07:59:09 PM,2021-01-27,07:59:09 PM,707,149,292,disinterested,1,Management company,Potato,
601,2021-02-09,09:22:26 AM,2021-02-09,09:22:26 AM,741,149,292,disinterested,1,Management company,Potato,
611,2021-02-09,05:12:29 PM,2021-02-09,05:12:29 PM,896,149,292,disinterested,1,Management company,Potato,
650,2021-02-15,01:18:35 PM,2021-02-15,01:18:35 PM,913,149,292,disinterested,1,Management company,Potato,
660,2021-02-15,08:32:23 PM,2021-02-15,08:32:23 PM,852,149,292,disinterested,1,Management company,Potato,
861,2021-03-09,06:23:01 PM,2021-03-09,06:23:01 PM,969,149,292,disinterested,1,Management company,Potato,
878,2021-03-10,12:10:03 PM,2021-03-10,12:10:03 PM,972,149,292,disinterested,1,Management company,Potato,
885,2021-03-10,05:51:30 PM,2021-03-10,05:51:30 PM,971,149,292,disinterested,1,Management company,Potato,
890,2021-03-10,06:12:24 PM,2021-03-10,06:12:24 PM,967,149,292,disinterested,1,Management company,Potato,
897,2021-03-11,10:00:44 AM,2021-03-11,10:00:44 AM,752,149,292,disinterested,1,Management company,Potato,
899,2021-03-11,10:31:53 AM,2021-03-11,10:31:53 AM,974,149,292,disinterested,1,Management company,Potato,
904,2021-03-11,02:36:50 PM,2021-03-11,02:36:50 PM,966,149,292,disinterested,1,Management company,Potato,
926,2021-03-11,07:43:12 PM,2021-03-11,07:43:12 PM,802,149,292,disinterested,1,Management company,Potato,
960,2021-03-16,03:30:27 PM,2021-03-16,03:30:27 PM,1028,149,292,disinterested,1,Management company,Potato,
1005,2021-03-17,07:39:02 PM,2021-03-17,07:39:02 PM,1009,149,292,disinterested,1,Management company,Potato,
1010,2021-03-17,07:57:55 PM,2021-03-17,07:57:55 PM,1008,149,292,disinterested,1,Management company,Potato,
1045,2021-03-18,09:22:34 PM,2021-03-18,09:22:34 PM,997,149,292,disinterested,1,Management company,Potato,
517,2021-01-25,07:26:17 PM,2021-01-25,07:26:17 PM,818,149,294,disinterested,1,Management company,Potato,
624,2021-02-10,03:54:22 PM,2021-02-10,03:54:22 PM,869,149,294,disinterested,1,Management company,Potato,
